,EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight 
381,, 200 ml             ,Garden, 200 ml             ,napoje,"woda, soki odtwor zone z zagęszczonych soków i przeciery (20%) z: 
jabłek, pomarańczy, mango, passiflory, guawy i bananów w różnych 
proporcjach, cukier i/lub syrop glukozowo-fruktozowy, sucraloza - 
substancja słodząca, kwas cytrynowy i cytrynian trójsodowy - regulatoryk
 wasowości, kwas askorbinowy - przeciwutleniacz, ß-karoten - barwnik, 
aromaty, pektyna - stabilizator.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/225.png'],,,,Swiadome zakupy,,egzotyczny 200ml,"http://www.swiadomezakupy.pl/products/view/233
",
382, 5900500029295, 1 l             ,Hortex, 1 l             ,napoje, ,"{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3190.jpg'],,,,Swiadome zakupy,,Sok słodkie grejpfruty z pomelo 100%,"http://www.swiadomezakupy.pl/products/view/3159
",
383, 5902806068046, 545 ml             ,Vitax, 545 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4567.jpg'],,,,Swiadome zakupy,,Syrop malina,"http://www.swiadomezakupy.pl/products/view/4528
",
384, 5900541001274, 330 ml             ,Żywiec Zdrój, 330 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3398.jpg'],,,,Swiadome zakupy,,Zdrojek Naturalna woda źródlana niegazowana,"http://www.swiadomezakupy.pl/products/view/3370
",
385, 5905308704412," 1,5 l             ",Dobrowianka," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5276.jpg'],,,,Swiadome zakupy,,Woda źródlana niegazowana ,"http://www.swiadomezakupy.pl/products/view/5222
",
386, 5900334005526, 1 l             ,Tymbark, 1 l             ,napoje, ,"{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2936.jpg'],,,,Swiadome zakupy,,Napój wieloowocowy Owoce Świata Zielony Banan ,"http://www.swiadomezakupy.pl/products/view/2913
",
387, 5900500028236, 200 ml             ,Hortex, 200 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>soki wyprodukowane z 
zagęszczonych soków, przecierów (100% w różnych proporcjach) z owoców: 
jabłek, pomarańczy, ananasów, bananów, mango, marakui, liczi, brzoskwiń,
 gujawy, opuncji, kiwi, limetek, papai, substancje wzbogacające: 
witaminy (witamina C, niacyna, witamina E, kwas pantotenowy, prowitamina
 A-b-karoten, witamina B6,B2,B1,B12, kwas foliowy, biotyna)</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3186.jpg'],,,,Swiadome zakupy,,100% Sok multiwitamina bez cukru Scooby Doo,"http://www.swiadomezakupy.pl/products/view/3155
",
388, 5900956103082, 420 ml             ,Herbapol, 420 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4560.jpg'],,,,Swiadome zakupy,,Syrop malina z pigwą ,"http://www.swiadomezakupy.pl/products/view/4523
",
389, 5904215922339, 1 l             ,Gomar Pińczów, 1 l             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1709.jpg'],,,,Swiadome zakupy,, Sok marchwiowy Michaś,"http://www.swiadomezakupy.pl/products/view/1680
",
390, 5900635210032," 1,5 ml             ",Nałęczowianka," 1,5 ml             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5486.jpg'],,,,Swiadome zakupy,,Ze Smakiem Naturalna niegazowana woda mineralna truskawkowa ,"http://www.swiadomezakupy.pl/products/view/5433
",
391,, 1 l             ,dr Witt, 1 l             ,napoje,"woda, soki odtworzone z soków zagęszczonych z: jabłek, brzoskwiń 6%, marchwi 2,5%, cukier(A) i/lub syrop glukozowo-fruktozowy (B), kwas cytrynowy i cytrynian trisodowy - regulatory kwasowości, guma guar i guma ksantanowa - stabilizatory, kwas askorbinowy - przeciwutleniacz, β-karoten - barwnik, błonnik rozpuszczalny kukurydziany, aromaty.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/200.png'],,,,Swiadome zakupy,,marchew-brzoskwinia - błonnik 1L,"http://www.swiadomezakupy.pl/products/view/211
",
392, 4038375024358, 1 l             ,Natumi, 1 l             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>woda, ryż pełnoziarnisty, olej słonecznikowy, sól morska</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4807.jpg'],,,,Swiadome zakupy,,Napój Ryżowy BIO,"http://www.swiadomezakupy.pl/products/view/4768
",
393,, 300 ml             ,Pysio, 300 ml             ,napoje,"soki odtworzone z soków zagęszczonych i przeciery z: marchwi (35%), 
jabłek (5%), brzoskwiń (4%),  woda, syrop glukozowo-fruktozowy, kwas 
cytrynowy i kwas jabłkowy - regulatory kwasowości, witamina C - 
substancja wzbogacająca, aromaty.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/262.png'],,,,Swiadome zakupy,,marchew - jabłko - brzoskwinia 300ml,"http://www.swiadomezakupy.pl/products/view/271
",
394, 5904215923589, 649 gram             ,Gomar Pińczów, 649 gram             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1760.jpg'],,,,Swiadome zakupy,, Syrop z owoców maliny,"http://www.swiadomezakupy.pl/products/view/1731
",
395, 5904215924210, 300 ml             ,Gomar Pińczów, 300 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1783.jpg'],,,,Swiadome zakupy,,Napój gruszkowy ,"http://www.swiadomezakupy.pl/products/view/1754
",
396, 5901115000839, 500 ml             ,Kryniczanka, 500 ml             ,napoje,"SŁOTWINKA - mineralna woda lecznicza, szczawa silnie hipoosmotyczna, 
skuteczna w leczeniu przewlekłych nieżytów przewodu pokarmowego.","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5473.jpg'],,,,Swiadome zakupy,,Mineralna woda lecznicza Słotwinka ,"http://www.swiadomezakupy.pl/products/view/5420
",
397, 5900500024412, 1 l             ,Hortex, 1 l             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>woda, przecier bananowy 
(25%), cukier, syrop glukozowo-fruktozowy, regulator kwasowości- kwas 
cytrynowy, przeciwutleniacz- kwas askorbinowy, naturalny aromat bananowy</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3142.jpg'],,,,Swiadome zakupy,,Nektar bananowy,"http://www.swiadomezakupy.pl/products/view/3111
",
398, 5900500028519, 1 l             ,Hortex, 1 l             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>sok i przecier jabłkowy - 100% (z odmian: Champion, janagold, golden Delicious), substancja wzbogacająca - witamina C.</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3191.jpg'],,,,Swiadome zakupy,,Sok złote jabłka z delikatnym miąższem 100%,"http://www.swiadomezakupy.pl/products/view/3160
",
399, 5902078001109, 500 ml             ,Cisowianka, 500 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5288.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna gazowana ,"http://www.swiadomezakupy.pl/products/view/5234
",
400, 5902403033324," 1,5 l             ",Ustronianka," 1,5 l             ",napoje,"<span itemprop=""description"">Napój gazowany, słodzony wyłącznie cukrem.</span>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5302.jpg'],,,,Swiadome zakupy,,Napój grappa ice ,"http://www.swiadomezakupy.pl/products/view/5248
",
401,, 300 ml             ,Tarczyn, 300 ml             ,napoje,"woda, cukier, syrop glukozowo-fruktozowy, soki odtworzone 
z zagęszczonych soków i przeciery (20%) z: jabłek, pomarańczy, aronii, 
czerwonych grejpfrutów, granatów, winogron, kwas cytrynowy - regulator 
kwasowości, stabilizatory - guma guar i guma ksantanowa, zestaw witamin 
(C, tiamina, ryboflawina, niacyna, B6, folacyna, B12) - substancje 
wzbogacające, aromaty.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/248.png'],,,,Swiadome zakupy,,multiwitamina czerwona 300ml,"http://www.swiadomezakupy.pl/products/view/256
",
402,, 1 l             ,Fortuna, 1 l             ,napoje,sok ananasowy odtworzony z zagęszczonego soku ananasowego.							,"{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/268.png'],,,,Swiadome zakupy,,sok 100% ananasowy 1L,"http://www.swiadomezakupy.pl/products/view/277
",
403, 5902403033041," 1,5 l             ",Ustronianka," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5296.jpg'],,,,Swiadome zakupy,, Naturalna woda źródlama gazowana Biała,"http://www.swiadomezakupy.pl/products/view/5242
",
404, 5900635210018," 1,5 ml             ",Nałęczowianka," 1,5 ml             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5487.jpg'],,,,Swiadome zakupy,,Ze Smakiem Naturalna niegazowana woda mineralna cytrynowa,"http://www.swiadomezakupy.pl/products/view/5434
",
405, 5900500024368, 1 l             ,Hortex, 1 l             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>sok pomidorowy wyprodukowany z zagęszczonego soku, sól</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3131.jpg'],,,,Swiadome zakupy,,Sok pomidorowy ,"http://www.swiadomezakupy.pl/products/view/3100
",
406, 5901067400251, 300 ml             ,Kubuś, 300 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4788.jpg'],,,,Swiadome zakupy,,Napój marchwiowo-jabłkowo-malinowy ,"http://www.swiadomezakupy.pl/products/view/4748
",
407, 5902403033300," 1,5 l             ",Ustronianka," 1,5 l             ",napoje,"<span itemprop=""description"">Napój gazowany o smaku limetki i kiwi, słodzony cukrem.</span>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5301.jpg'],,,,Swiadome zakupy,,"Napój grappa green limetka, kiwi","http://www.swiadomezakupy.pl/products/view/5247
",
408, 5903263526575," 0,2 l             ",MIX Kwidzyn," 0,2 l             ",napoje,<strong>Napój jabłko-wiśnia-aronia</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1500.png'],,,,Swiadome zakupy,,Napój jabłko-wiśnia-aronia Dzień i Noc,"http://www.swiadomezakupy.pl/products/view/1499
",
409, 5900541001359, 500 ml             ,Żywiec Zdrój, 500 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3420.jpg'],,,,Swiadome zakupy,,ŻYWIEC ZDRÓJ Napój niegazowany o smaku malinowym,"http://www.swiadomezakupy.pl/products/view/3392
",
410, 54492387," 0,5 l             ",Coca Cola," 0,5 l             ",napoje,"<span itemprop=""description"">Napój gazowany Coca-Cola Light o obniżonej wartości kalorycznej.<br/></span>","{'nutritional': '\n                        Każda porcja 250 ml zawiera 0,5 kcal, 0 % GDA*, Cukry 0\xa0g 0% Tłuszcze 0\xa0g 0% , Tłuszcze nasycone 0\xa0g 0%, Sód0.0\xa0g 0%\n, ', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}","['http://www.swiadomezakupy.pl/uploads/products/940/1589.jpg', 'http://www.swiadomezakupy.pl/uploads/products/940/1588.jpg']",,,,Swiadome zakupy,,Coca-Cola light Napój gazowany,"http://www.swiadomezakupy.pl/products/view/1581
",
411,, 1 l             ,Fortuna, 1 l             ,napoje,"soki odtworzone z soków zagęszczonych i przeciery z: jabłek 41%, 
winogron, marchwi 27%, cytryn, woda, witamina C i witamina E - 
substancje wzbogacające, aromat.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/300.png'],,,,Swiadome zakupy,,marchew jabłko 1L Karotka,"http://www.swiadomezakupy.pl/products/view/309
",
412, 5902403033034," 1,5 l             ",Ustronianka," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5295.jpg'],,,,Swiadome zakupy,,Naturalna woda źródlana niegazowana ,"http://www.swiadomezakupy.pl/products/view/5241
",
413, 5900497301015, 1 l             ,Pepsi, 1 l             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>woda, dwutlenek węgla, 
karmel E 150 d, substancja słodząca: aspartam, regulatory kwasowości: 
kwas fosforowy, cytrynian sodu, aromaty w tym kofeina, kwas cytrynowy, 
substancja słodząca: acesulfam k, zawiera źródło fenyloalaniny</div></div>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3392.jpg'],,,,Swiadome zakupy,,PEPSI MAX Napój gazowany bez cukru ,"http://www.swiadomezakupy.pl/products/view/3364
",
414, 5900334006004, 1 l             ,Tymbark, 1 l             ,napoje,"<span itemprop=""description""><h5>Składniki: soki owocowe z zagęszczonych soków (70%): sok z pomarańczy (20%) i sok z mandarynek (50%), woda, cukier,  regulator kwasowości - kwas cytrynowy</h5></span>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2930.jpg'],,,,Swiadome zakupy,,Nektar pomarańcza z hiszpańską mandarynką,"http://www.swiadomezakupy.pl/products/view/2907
",
415, 5903263527015, 1 l             ,MIX Kwidzyn, 1 l             ,napoje,<strong>Nektar bananowo-pomarańczowo-jabłkowy</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1490.png'],,,,Swiadome zakupy,,Nektar bananowo-pomarańczowo-jabłkowy Dzień i Noc,"http://www.swiadomezakupy.pl/products/view/1489
",
416, 5901067447027, 300 ml             ,Kubuś, 300 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>przeciery i soki z: 
marchwi Mazurska, malin i jabłek, woda, syrop glukozowo-fruktozowy, 
regulator kwasowości - kwas cytrynowy, substancja wzbogacająca - 
witamina C, aromat</div></div>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4805.jpg'],,,,Swiadome zakupy,,Sok marchwiowo-jabłkowo-malinowy ,"http://www.swiadomezakupy.pl/products/view/4766
",
417, 5900956102443, 420 ml             ,Herbapol, 420 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>a- cukier i/lub B- syrop
 glukozowo- fruktozowy, woda, zagęszczony sok aroniowy, kwas cytrynowy- 
regulator kwasowości, aromaty, zagęszczony sok malinowy, zagęszczony sok
 żurawinowy, kwas askorbionwy- przeciwutleniacz, zawartość ekstraktu nie
 mniej niż 62%</div></div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4551.jpg'],,,,Swiadome zakupy,,Syrop malinowy z żurawiną ,"http://www.swiadomezakupy.pl/products/view/4514
",
418, 5907752683930, 250 ml             ,Bio Food, 250 ml             ,napoje,"Bio syrop z maliny i jest doskonałym produktem do sporządzania napojów, 
produkt zawiera dużo flawonoidów.Składniki pochodzące z upraw 
ekologicznych, objęte certyfikatem kontroli PL-EKO-07-04494.","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4869.jpg'],,,,Swiadome zakupy,,Syrop malinowy BIO ,"http://www.swiadomezakupy.pl/products/view/4830
",
