,EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight
182, 7790189001785, 750 ml             ,MICHEL TORINO, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4181.jpg'],,,,Swiadome zakupy,,"Colección, Malbec Rose wino wytrawne różowe","http://www.swiadomezakupy.pl/products/view/4154
",
183,, 1 l             ,Francja, 1 l             ,alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:wytrawne/czerwone
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:13%
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Kraj:Francja                
            </div></div>
<div class=""offer_data_item""><br/></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1269.jpg'],,,,Swiadome zakupy,,Wino Bordeaux Prestige ,"http://www.swiadomezakupy.pl/products/view/1258
",
184, 7501005611107, 700 ml             ,SAUZA, 700 ml             ,alkohol,Tradycyjna tequila klasy premium produkowana w 51% z agawy błękitnej .Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4538.jpg'],,,,Swiadome zakupy,,Tequila ,"http://www.swiadomezakupy.pl/products/view/4507
",
185,, 0 l             ,Kormoran Browar, 0 l             ,alkohol,"Składniki: woda, słód jęczmienny, chmiel (5 odmian)","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1443.jpg'],,,,Swiadome zakupy,,Piwo Kormoran Jasny,"http://www.swiadomezakupy.pl/products/view/1440
",
186,, 1 l             ,Ciechan, 1 l             ,alkohol,Ciechan Shandy to napój piwny na bazie Ciechana Wybornego.Składa się on w 40% piwa i 60% lemoniady miodowo-cytrynowej. 							Ciechan Shandy zawiera 11% ekstraktu oraz 2% alkoholu objętościowo.,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1482.png'],,,,Swiadome zakupy,,Piwo CIECHAN SHANDY,"http://www.swiadomezakupy.pl/products/view/1481
",
187,, 1 l             ,Jantoń, 1 l             ,alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:wiśnia/czerwone
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:12%
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1304.jpg'],,,,Swiadome zakupy,,wino Tiero Czerwone / Wiśnia ,"http://www.swiadomezakupy.pl/products/view/1296
",
188, 5000299601334, 500 ml             ,CHIVAS REGAL, 500 ml             ,alkohol,"Składa się z wielu whisky, z których najmłodsza ma 12 lat, zaś najstarsza ma co najmniej dwadzieścia.							Zawartość alkoholu: 40%","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4196.jpg'],,,,Swiadome zakupy,,Blend Szkocka whisky ,"http://www.swiadomezakupy.pl/products/view/4169
",
189, 5010494563283, 700 gram             ,GLENMORANGIE, 700 gram             ,alkohol, ,"{'nutritional': '', 'package': ' beczka drewniana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4216.jpg'],,,,Swiadome zakupy,,The NectarD'oR Single Malt Szkocka Whisky ,"http://www.swiadomezakupy.pl/products/view/4189
",
190,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,Piwo niepasteryzowane,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1428.jpg'],,,,Swiadome zakupy,,Piwo Świeże,"http://www.swiadomezakupy.pl/products/view/1425
",
191, 5900533006027, 200 ml             ,Dorato, 200 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4168.jpg'],,,,Swiadome zakupy,,Wino musujące Bianko,"http://www.swiadomezakupy.pl/products/view/4141
",
192, 5901617003468, 500 ml             ,BUDAFOK, 500 ml             ,alkohol,"Brandy powstałe z destylatu winnego z wybranych win tokajskich podwójnie
 destylowanych w specjalnych urządzeniach. Swoją moc, aromat i smak 
zdobywała przez ponad 12- letnie leżakowanie w dębowych beczkach w 
piwnicach Budafok. Zawartość alkoholu: 36%							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4497.jpg'],,,,Swiadome zakupy,,Brandy,"http://www.swiadomezakupy.pl/products/view/4471
",
193,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słody jęczmienne, słody pszeniczne, orkisz, miód, chmiel, drożdże.","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1449.jpg'],,,,Swiadome zakupy,,Piwo Podróże Kormorana - Weizenbock,"http://www.swiadomezakupy.pl/products/view/1446
",
194, 5901359024240, 400 ml             ,Redds, 400 ml             ,alkohol,"4,5% alk							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3289.jpg'],,,,Swiadome zakupy,,Piwo o smaku grejpfrutowo-ananasowym,"http://www.swiadomezakupy.pl/products/view/3260
",
195,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: Woda, słód jęczmienny jasny, słód jęczmienny ciemny, chmiel, drożdże piwowarskie","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1430.jpg'],,,,Swiadome zakupy,,Piwo Warmiak,"http://www.swiadomezakupy.pl/products/view/1427
",
196, 5010494562286, 700 ml             ,GLENMORANGIE, 700 ml             ,alkohol,"Ta  odmiana whisky dojrzewa przez dziesięć lat w beczkach po
 bourbonie, a następnie dodatkowo w ręcznie wyselekcjonowanych beczkach,
 w których wcześniej przechowywano hiszpańskie sherry Oloroso. 							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4227.jpg'],,,,Swiadome zakupy,,The Lasanta  Single Malt Szkocka Whisky ,"http://www.swiadomezakupy.pl/products/view/4200
",
197, 3024480003785, 700 gram             ,REMY MARTIN, 700 gram             ,alkohol,"Szlachetny napój otrzymywany drogą destylacji białego wina pochodzącego z
 prowincji Cognac. Koniaki Rémy Martin produkowane są wyłącznie z 
winogron pochodzących z sześciu ustawowo wyznaczonych rejonów upraw, co 
daje im prawo do używania nazwy ""Fine Champagne Cognac"", zarezerwowanej 
dla najznamienitszych trunków. Tworzą go destylaty mające od 10 do 37 
lat, w 85% pochodzące z Grande Champagne.Zawartość alkoholu: 40%							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4320.jpg'],,,,Swiadome zakupy,,X.O. Koniak ,"http://www.swiadomezakupy.pl/products/view/4291
",
198, 3219820003581, 700 ml             ,MARTELL, 700 ml             ,alkohol,"Koniak Martell VS jest kompozycją dojrzałych eaux-de-vie, leżakujących w dębie od 5 do 7 lat.","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4324.jpg'],,,,Swiadome zakupy,,VS Koniak + 2 kieliszki ,"http://www.swiadomezakupy.pl/products/view/4295
",
199, 5900014002432, 500 ml             ,Okocim, 500 ml             ,alkohol,2% alk							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3300.jpg'],,,,Swiadome zakupy,,Piwo Radler z lemoniadą,"http://www.swiadomezakupy.pl/products/view/3271
",
200,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słód jęczmienny 55%, orkisz 45%, naturalny miód, drożdże, chmiel, naturalny aromat","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1427.jpg'],,,,Swiadome zakupy,,Piwo Orkiszowe z Miodem,"http://www.swiadomezakupy.pl/products/view/1424
",
201,," 0,75 l             ",Francja," 0,75 l             ",alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:wytrawne/czerwone
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:13%
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Kraj:Francja                
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1270.jpg'],,,,Swiadome zakupy,,Wino Chateau Sante-Marie Bordeaux Superieur ,"http://www.swiadomezakupy.pl/products/view/1259
",
202, 5099873001370, 700 ml             ,JACK DANIELS, 700 ml             ,alkohol,Zawartość alkoholu: 35%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4200.jpg'],,,,Swiadome zakupy,,Tennessee Honey Whiskey miodowa,"http://www.swiadomezakupy.pl/products/view/4173
",
203, 3219820000085, 700 gram             ,MARTELL, 700 gram             ,alkohol,"Koniak Martell VS jest kompozycją dojrzałych eaux de vie, czyli 
destylatów winnych, z których najmłodszy leżakował między 5 a 7 lat.","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4316.jpg'],,,,Swiadome zakupy,,V S Koniak,"http://www.swiadomezakupy.pl/products/view/4287
",
204, 3219820003703, 700 gram             ,MARTELL, 700 gram             ,alkohol,Zawartość alkoholu: 40%,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4322.jpg'],,,,Swiadome zakupy,,XO Koniak,"http://www.swiadomezakupy.pl/products/view/4293
",
205, 5901359024011, 400 ml             ,Redds, 400 ml             ,alkohol,"4,5% alk							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3291.jpg'],,,,Swiadome zakupy,,Piwo o smaku jabłkowym ,"http://www.swiadomezakupy.pl/products/view/3262
",
206,, 1 l             ,Jantoń, 1 l             ,alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:półsłodkie/białe
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:11%
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1295.jpg'],,,,Swiadome zakupy,,wino FINESE- białe półsłodkie ,"http://www.swiadomezakupy.pl/products/view/1287
",
207, 7790189000146, 750 ml             ,MICHEL TORINO, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4182.jpg'],,,,Swiadome zakupy,,"Colección, Cabernet Sauvignon wino wytrawne czerwone","http://www.swiadomezakupy.pl/products/view/4155
",
208,," 0,75 l             ",Włochy," 0,75 l             ",alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:słodkie/białe
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:7,5%
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Kraj:Włochy                
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1305.jpg'],,,,Swiadome zakupy,,wino Rocca dei Forti ASTI ,"http://www.swiadomezakupy.pl/products/view/1297
",
209,," 0,5 l             ",Krajan," 0,5 l             ",alkohol,"Jasne, mocne piwa o wysokim ekstrakcie wagowym 14,1º Blg i alc. 6% obj.,							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1463.png'],,,,Swiadome zakupy,,Piwo Kujawskie Jasne,"http://www.swiadomezakupy.pl/products/view/1461
",
210,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słody jęczmienne (jasny i ciemny), chmiel","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1433.jpg'],,,,Swiadome zakupy,,Piwo Olsztyńskie,"http://www.swiadomezakupy.pl/products/view/1430
",
211, 5900490000182, 500 ml             ,Lech, 500 ml             ,alkohol,"zaw. alk. 5,2%							","{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3123.jpg'],,,,Swiadome zakupy,,LECH Piwo jasne pełne,"http://www.swiadomezakupy.pl/products/view/3091
",
212,," 0,5 l             ",Krajan," 0,5 l             ",alkohol,"Jasne, pełne piwo o ekstrakcie wagowym 12,1 Blg i zawartości alkoholu 5,5% o wyrazistym smaku grejfruta							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1460.png'],,,,Swiadome zakupy,,Piwo Twister Grejpfrutowy,"http://www.swiadomezakupy.pl/products/view/1458
",
213, 5907506252207," 0,5 l             ",Browar Zamkowy," 0,5 l             ",alkohol,zaw. alk. 7%,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3117.jpg'],,,,Swiadome zakupy,,Piwo Raciborskie ciemne,"http://www.swiadomezakupy.pl/products/view/3085
",
214,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słód jęczmienny, chmiel (5 odmian)","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1444.jpg'],,,,Swiadome zakupy,,Piwo Kormoran Jasny Niefiltrowany,"http://www.swiadomezakupy.pl/products/view/1441
",
215, 5903538901748," 0,5 l             ",Browar Łomża," 0,5 l             ",alkohol,"zaw. alk. 5,7%							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3107.jpg'],,,,Swiadome zakupy,,Piwo Łomża Export miodowe,"http://www.swiadomezakupy.pl/products/view/3075
",
216,, 0 l             ,Krajan, 0 l             ,alkohol,Ciemne piwo o ekstrakcie wagowym 14 ºBlg i alc. 6 %.							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1458.png'],,,,Swiadome zakupy,,Piwo Koźlak,"http://www.swiadomezakupy.pl/products/view/1456
",
217,," 0,5 l             ",Krajan," 0,5 l             ",alkohol,"Jasne, mocne o ekstrakcie wagowym 14,1º Blg i alk. 6% obj.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1462.png'],,,,Swiadome zakupy,,Piwo irlandzkie jasne,"http://www.swiadomezakupy.pl/products/view/1460
",
218,," 0,5 l             ",Ciechan," 0,5 l             ",alkohol,"Piwo zawiera 12,5% ekstraktu oraz do 6,0% alkoholu objętościowo. Ciechan Lagerowe jest pasteryzowane i niefiltrowane,zawiera naturalny osad drożdżowy, który może gromadzić się na ściankach butelki.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1473.png'],,,,Swiadome zakupy,,Piwo CIECHAN LAGEROWE,"http://www.swiadomezakupy.pl/products/view/1472
",
219, 5905927001695," 0,5 l             ",Perła," 0,5 l             ",alkohol,"Zaw. alk. 5,6%","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3112.jpg'],,,,Swiadome zakupy,,Piwo Perła Export ,"http://www.swiadomezakupy.pl/products/view/3080
",
220, 3185370001233, 750 ml             ,MOET & CHANDON, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4161.jpg'],,,,Swiadome zakupy,,Szampan Imperial w kartoniku ,"http://www.swiadomezakupy.pl/products/view/4134
",
221, 5010327505138, 700 ml             ,BALVENIE, 700 ml             ,alkohol,Okres starzenia: 12 lat.Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4229.jpg'],,,,Swiadome zakupy,,12 Y. O. Single Malt Szkocka whisky ,"http://www.swiadomezakupy.pl/products/view/4202
",
222,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słody jęczmienne: pilzneński, karmelowy, palony, naturalny miód, aromat naturalny, chmiel, drożdże","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1441.jpg'],,,,Swiadome zakupy,,Piwo Miodne,"http://www.swiadomezakupy.pl/products/view/1438
",
223, 3185370061503, 750 ml             ,MOET & CHANDON, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4165.jpg'],,,,Swiadome zakupy,,SzampanRose Imperial w kartoniku,"http://www.swiadomezakupy.pl/products/view/4138
",
224, 7790189001525, 750 ml             ,MICHEL TORINO, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4180.jpg'],,,,Swiadome zakupy,,"Colección, Shiraz wino wytrawne czerwone","http://www.swiadomezakupy.pl/products/view/4153
",
225,," 0,3 l             ",Krajan," 0,3 l             ",alkohol,"Piwo o ekstrakcie wagowym 12,1 Blg i zawartości alkoholu 5,5%.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1466.png'],,,,Swiadome zakupy,,Piwo Irlandzkie Zielone,"http://www.swiadomezakupy.pl/products/view/1464
",
226, 5901359014616, 500 ml             ,Lech, 500 ml             ,alkohol,Piwo z lemoniadą							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3124.jpg'],,,,Swiadome zakupy,,Lech piwo Shandy,"http://www.swiadomezakupy.pl/products/view/3093
",
227, 5900533006034, 750 ml             ,Dorato, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4167.jpg'],,,,Swiadome zakupy,,Wino musujące,"http://www.swiadomezakupy.pl/products/view/4140
",
228, 5000267014401, 500 ml             ,JOHNNIE WALKER, 500 ml             ,alkohol,Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4215.jpg'],,,,Swiadome zakupy,,Red Label Blend Szkocka whisky,"http://www.swiadomezakupy.pl/products/view/4188
",
229,, 500 ml             ,Amber, 500 ml             ,alkohol,"
","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/588.jpg'],,,,Swiadome zakupy,,Remus piwo,"http://www.swiadomezakupy.pl/products/view/604
",
230, 5900490000427, 500 ml             ,Lech, 500 ml             ,alkohol, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3120.jpg'],,,,Swiadome zakupy,,LECH Piwo jasne pełne,"http://www.swiadomezakupy.pl/products/view/3088
",
231, 5900014002104, 500 ml             ,Okocim, 500 ml             ,alkohol, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3299.jpg'],,,,Swiadome zakupy,,Piwo Prter,"http://www.swiadomezakupy.pl/products/view/3270
",
232, 7790189001242, 750 ml             ,MICHEL TORINO, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4183.jpg'],,,,Swiadome zakupy,,"Colección, Torrontes wino wytrawne białe","http://www.swiadomezakupy.pl/products/view/4156
",
233, 5010196091534, 700 ml             ,JIM BEAM , 700 ml             ,alkohol,Zawartość alkoholu: 43%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4205.jpg'],,,,Swiadome zakupy,,6 Y.O. Bourbon ,"http://www.swiadomezakupy.pl/products/view/4178
",
234, 5903538900765, 500 l             ,Browar Łomża, 500 l             ,alkohol,"Zaw. alk. 5,7%","{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3110.jpg'],,,,Swiadome zakupy,,Piwo Łomża Export,"http://www.swiadomezakupy.pl/products/view/3078
",
235,," 0,75 l             ",Bułgaria," 0,75 l             ",alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:półsłodkie/białe
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:11%
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1291.jpg'],,,,Swiadome zakupy,,wino Bulgarius- białe półsłodkie ,"http://www.swiadomezakupy.pl/products/view/1282
",
236,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słody jęczmienne jasne i ciemne, słód pszeniczny, chmiel, drożdże.","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1435.jpg'],,,,Swiadome zakupy,,piwo Plon,"http://www.swiadomezakupy.pl/products/view/1432
",
237, 5901359024226, 500 ml             ,Redds, 500 ml             ,alkohol,"4,5% alk							","{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3288.jpg'],,,,Swiadome zakupy,,Piwo o smaku grejpfrutowo-ananasowym,"http://www.swiadomezakupy.pl/products/view/3259
",
238,, 1 l             ,Węgry, 1 l             ,alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:wytrawne/czerwone
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:11,5%
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Kraj:Węgry                
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1272.jpg'],,,,Swiadome zakupy,,Wino EGRI Prestige- wytrawne,http://www.swiadomezakupy.pl/products/view/1262,
